instance,replicate_id,method,mean_rank,sem_rank,mean_loss,sem_loss,model
da-01-longTermCareInsurance,0,vanilla,0.703125,0.07972158900845025,-0.2997618414620503,0.08027428133345371,Deepseek
da-01-longTermCareInsurance,1,vanilla,0.640625,0.0793254544378675,-0.364236554850893,0.08013046474728118,Deepseek
da-01-longTermCareInsurance,2,vanilla,0.84375,0.05913310232283252,-0.15833272585324037,0.05982450296092878,Deepseek
da-01-longTermCareInsurance,3,vanilla,0.7890625,0.06929710371775544,-0.20629246412431324,0.06935857113108518,Deepseek
da-01-longTermCareInsurance,4,vanilla,0.7109375,0.0778599333985757,-0.28973610556145574,0.07799193542321226,Deepseek
da-01-longTermCareInsurance,0,vanilla-sc,0.71875,0.07592673410342962,-0.2841036600552032,0.07651960767013193,Deepseek
da-01-longTermCareInsurance,1,vanilla-sc,0.6953125,0.07673922165438589,-0.30824794702350605,0.07743158163989404,Deepseek
da-01-longTermCareInsurance,2,vanilla-sc,0.71875,0.07592673410342962,-0.2841036600552032,0.07651960767013193,Deepseek
da-01-longTermCareInsurance,3,vanilla-sc,0.7734375,0.07131344002942674,-0.2279384388849375,0.07165264215517719,Deepseek
da-01-longTermCareInsurance,4,vanilla-sc,0.75,0.07274846190592224,-0.2520827258532404,0.07322560304770565,Deepseek
da-02-carryUmbrella,0,vanilla,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,1,vanilla,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,2,vanilla,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,3,vanilla,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,4,vanilla,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,0,vanilla-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,1,vanilla-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,2,vanilla-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,3,vanilla-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-02-carryUmbrella,4,vanilla-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Deepseek
da-04-cargoContainerScreening,0,vanilla,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,1,vanilla,0.9166666666666666,0.05763033956734372,-0.08333333333333333,0.05763033956734372,Deepseek
da-04-cargoContainerScreening,2,vanilla,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,3,vanilla,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,4,vanilla,0.9166666666666666,0.05763033956734372,-0.08333333333333333,0.05763033956734372,Deepseek
da-04-cargoContainerScreening,0,vanilla-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,1,vanilla-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,2,vanilla-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,3,vanilla-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-04-cargoContainerScreening,4,vanilla-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666667,Deepseek
da-05-chemicalUsage,0,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,1,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,2,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,3,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,4,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,0,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,1,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,2,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,3,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-05-chemicalUsage,4,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,0,vanilla,0.9629629629629629,0.025940896147128696,-0.037037037037037035,0.025940896147128696,Deepseek
da-06-stayAtHome,1,vanilla,0.9814814814814815,0.018518518518518517,-0.018518518518518517,0.018518518518518517,Deepseek
da-06-stayAtHome,2,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,3,vanilla,0.9814814814814815,0.018518518518518517,-0.018518518518518517,0.018518518518518517,Deepseek
da-06-stayAtHome,4,vanilla,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,0,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,1,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,2,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,3,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
da-06-stayAtHome,4,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,0,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,1,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,2,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,3,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,4,vanilla,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Deepseek
gpt-01-disasterManagement,0,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,1,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,2,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,3,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-01-disasterManagement,4,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,0,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,1,vanilla,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Deepseek
gpt-02-scienceArtSelection,2,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,3,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,4,vanilla,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,0,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,1,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,2,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,3,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-02-scienceArtSelection,4,vanilla-sc,1.0,0.0,0.0,0.0,Deepseek
gpt-03-electricVehicleMarketing,0,vanilla,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,1,vanilla,0.8148148148148148,0.07618086585254095,-0.18518518518518517,0.07618086585254097,Deepseek
gpt-03-electricVehicleMarketing,2,vanilla,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,3,vanilla,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,4,vanilla,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,0,vanilla-sc,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,1,vanilla-sc,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,2,vanilla-sc,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,3,vanilla-sc,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-03-electricVehicleMarketing,4,vanilla-sc,0.7777777777777778,0.08153326507837143,-0.2222222222222222,0.08153326507837143,Deepseek
gpt-04-agriculturalProduction,0,vanilla,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,1,vanilla,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Deepseek
gpt-04-agriculturalProduction,2,vanilla,0.7777777777777778,0.1469861839480328,-0.2222222222222222,0.1469861839480328,Deepseek
gpt-04-agriculturalProduction,3,vanilla,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,4,vanilla,0.5555555555555556,0.17568209223157663,-0.4444444444444444,0.17568209223157663,Deepseek
gpt-04-agriculturalProduction,0,vanilla-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,1,vanilla-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,2,vanilla-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,3,vanilla-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-04-agriculturalProduction,4,vanilla-sc,0.6666666666666666,0.16666666666666666,-0.3333333333333333,0.16666666666666666,Deepseek
gpt-05-trafficManagement,0,vanilla,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Deepseek
