instance,replicate_id,method,mean_rank,sem_rank,mean_loss,sem_loss,model
da-01-longTermCareInsurance,0,aid,0.4140625,0.07663652609595799,-0.5903746160845557,0.07717692153653559,Qwen72B
da-01-longTermCareInsurance,1,aid,0.375,0.07530181208460927,-0.6289437947737047,0.07473582240263049,Qwen72B
da-01-longTermCareInsurance,2,aid,0.43548387096774194,0.0768742007000005,-0.5714632386377166,0.07757376696860366,Qwen72B
da-01-longTermCareInsurance,3,aid,0.4140625,0.07826348612915673,-0.5859242203362831,0.07823230716719519,Qwen72B
da-01-longTermCareInsurance,4,aid,0.4453125,0.07755589084419762,-0.5591246160845557,0.07814718222044086,Qwen72B
da-01-longTermCareInsurance,0,aid-sc,0.4140625,0.07663652609595799,-0.5903746160845557,0.07717692153653559,Qwen72B
da-01-longTermCareInsurance,1,aid-sc,0.4140625,0.07663652609595799,-0.5903746160845557,0.07717692153653559,Qwen72B
da-01-longTermCareInsurance,2,aid-sc,0.4140625,0.07663652609595799,-0.5903746160845557,0.07717692153653559,Qwen72B
da-01-longTermCareInsurance,3,aid-sc,0.4140625,0.07663652609595799,-0.5903746160845557,0.07717692153653559,Qwen72B
da-01-longTermCareInsurance,4,aid-sc,0.375,0.07530181208460927,-0.6289437947737047,0.07473582240263049,Qwen72B
da-02-carryUmbrella,0,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,1,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,2,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,3,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,4,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,0,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,1,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,2,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,3,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-02-carryUmbrella,4,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Qwen72B
da-04-cargoContainerScreening,0,aid,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666668,Qwen72B
da-04-cargoContainerScreening,1,aid,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666668,Qwen72B
da-04-cargoContainerScreening,2,aid,1.0,0.0,0.0,0.0,Qwen72B
da-04-cargoContainerScreening,3,aid,1.0,0.0,0.0,0.0,Qwen72B
da-04-cargoContainerScreening,4,aid,1.0,0.0,0.0,0.0,Qwen72B
da-04-cargoContainerScreening,0,aid-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666668,Qwen72B
da-04-cargoContainerScreening,1,aid-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666668,Qwen72B
da-04-cargoContainerScreening,2,aid-sc,0.9583333333333334,0.04166666666666667,-0.041666666666666664,0.04166666666666668,Qwen72B
da-04-cargoContainerScreening,3,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
da-04-cargoContainerScreening,4,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
da-05-chemicalUsage,0,aid,0.7333333333333333,0.09594972228385659,-0.3206323946436764,0.11819018624922963,Qwen72B
da-05-chemicalUsage,1,aid,0.7666666666666667,0.09594972228385659,-0.2615261397583465,0.11262163328669478,Qwen72B
da-05-chemicalUsage,2,aid,0.7142857142857143,0.1010152544552211,-0.3426040683347401,0.12424811333240816,Qwen72B
da-05-chemicalUsage,3,aid,0.7666666666666667,0.08261595987094034,-0.311408891841368,0.11471193915643087,Qwen72B
da-05-chemicalUsage,4,aid,0.7666666666666667,0.08261595987094034,-0.311408891841368,0.11471193915643087,Qwen72B
da-05-chemicalUsage,0,aid-sc,0.7333333333333333,0.09594972228385659,-0.3206323946436764,0.11819018624922963,Qwen72B
da-05-chemicalUsage,1,aid-sc,0.7333333333333333,0.09594972228385659,-0.3206323946436764,0.11819018624922963,Qwen72B
da-05-chemicalUsage,2,aid-sc,0.7333333333333333,0.09594972228385659,-0.3206323946436764,0.11819018624922963,Qwen72B
da-05-chemicalUsage,3,aid-sc,0.7666666666666667,0.08261595987094034,-0.311408891841368,0.11471193915643087,Qwen72B
da-05-chemicalUsage,4,aid-sc,0.7666666666666667,0.08261595987094034,-0.311408891841368,0.11471193915643087,Qwen72B
da-06-stayAtHome,0,aid,0.6111111111111112,0.06696300316010247,-0.3888888888888889,0.06696300316010247,Qwen72B
da-06-stayAtHome,1,aid,0.5740740740740741,0.06792240738867396,-0.42592592592592593,0.06792240738867396,Qwen72B
da-06-stayAtHome,2,aid,0.6851851851851852,0.0637960262540699,-0.3148148148148148,0.0637960262540699,Qwen72B
da-06-stayAtHome,3,aid,0.5740740740740741,0.06792240738867396,-0.42592592592592593,0.06792240738867396,Qwen72B
da-06-stayAtHome,4,aid,0.6111111111111112,0.06696300316010247,-0.3888888888888889,0.06696300316010247,Qwen72B
da-06-stayAtHome,0,aid-sc,0.6111111111111112,0.06696300316010247,-0.3888888888888889,0.06696300316010247,Qwen72B
da-06-stayAtHome,1,aid-sc,0.6111111111111112,0.06696300316010247,-0.3888888888888889,0.06696300316010247,Qwen72B
da-06-stayAtHome,2,aid-sc,0.5740740740740741,0.06792240738867396,-0.42592592592592593,0.06792240738867396,Qwen72B
da-06-stayAtHome,3,aid-sc,0.6296296296296297,0.06633194954624337,-0.37037037037037035,0.06633194954624337,Qwen72B
da-06-stayAtHome,4,aid-sc,0.6111111111111112,0.06696300316010247,-0.3888888888888889,0.06696300316010247,Qwen72B
gpt-01-disasterManagement,0,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,1,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,2,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,3,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,4,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,0,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,1,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,2,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,3,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-01-disasterManagement,4,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-02-scienceArtSelection,0,aid,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,1,aid,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,2,aid,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,3,aid,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,4,aid,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,0,aid-sc,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,1,aid-sc,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,2,aid-sc,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,3,aid-sc,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-02-scienceArtSelection,4,aid-sc,0.8888888888888888,0.11111111111111112,-0.1111111111111111,0.1111111111111111,Qwen72B
gpt-03-electricVehicleMarketing,0,aid,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,1,aid,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,2,aid,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,3,aid,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,4,aid,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,0,aid-sc,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,1,aid-sc,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,2,aid-sc,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,3,aid-sc,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-03-electricVehicleMarketing,4,aid-sc,0.7407407407407407,0.08594360757264022,-0.25925925925925924,0.0859436075726402,Qwen72B
gpt-04-agriculturalProduction,0,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,1,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,2,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,3,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,4,aid,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,0,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,1,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,2,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,3,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-04-agriculturalProduction,4,aid-sc,1.0,0.0,0.0,0.0,Qwen72B
gpt-05-trafficManagement,0,aid,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,1,aid,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,2,aid,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,3,aid,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,4,aid,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,0,aid-sc,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,1,aid-sc,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,2,aid-sc,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,3,aid-sc,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-05-trafficManagement,4,aid-sc,0.5,0.22360679774997896,-0.5,0.22360679774997896,Qwen72B
gpt-06-examPreparation,0,aid,0.8823529411764706,0.08054743492723031,-0.11764705882352941,0.08054743492723031,Qwen72B
gpt-06-examPreparation,1,aid,0.8888888888888888,0.0762215933966706,-0.1111111111111111,0.0762215933966706,Qwen72B
