instance,replicate_id,method,mean_rank,sem_rank,mean_loss,sem_loss,model
da-01-longTermCareInsurance,0,sc,0.5234375,0.020574458479723612,-0.4995334861486339,0.02800343517176813,Gpt4o
da-01-longTermCareInsurance,1,sc,0.4921875,0.013676374547595902,-0.5240864537181975,0.027022047600454464,Gpt4o
da-01-longTermCareInsurance,2,sc,0.5,0.01944284427619547,-0.5194517410395589,0.027231166331701306,Gpt4o
da-01-longTermCareInsurance,3,sc,0.515625,0.024943231918666573,-0.49981227392028904,0.03504631737410136,Gpt4o
da-01-longTermCareInsurance,4,sc,0.515625,0.010868880369378943,-0.5047627923593678,0.02742615169283705,Gpt4o
da-01-longTermCareInsurance,0,sc-sc,0.4921875,0.017693255361358972,-0.5240864537181976,0.02883937105241118,Gpt4o
da-01-longTermCareInsurance,1,sc-sc,0.484375,0.015625,-0.5310987935687532,0.026270074646124637,Gpt4o
da-01-longTermCareInsurance,2,sc-sc,0.5078125,0.013676374547595902,-0.5108513785055173,0.028198383318398038,Gpt4o
da-01-longTermCareInsurance,3,sc-sc,0.5078125,0.013676374547595902,-0.5119789568728833,0.02657677584783849,Gpt4o
da-01-longTermCareInsurance,4,sc-sc,0.5,0.01122533137667343,-0.518201692235008,0.026034906428298362,Gpt4o
da-02-carryUmbrella,0,sc,0.59375,0.0882099653319905,-0.40625,0.0882099653319905,Gpt4o
da-02-carryUmbrella,1,sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,2,sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,3,sc,0.59375,0.0882099653319905,-0.40625,0.0882099653319905,Gpt4o
da-02-carryUmbrella,4,sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,0,sc-sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,1,sc-sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,2,sc-sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,3,sc-sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-02-carryUmbrella,4,sc-sc,0.53125,0.08962708359030336,-0.46875,0.08962708359030336,Gpt4o
da-04-cargoContainerScreening,0,sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,1,sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,2,sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,3,sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,4,sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,0,sc-sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,1,sc-sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,2,sc-sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,3,sc-sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-04-cargoContainerScreening,4,sc-sc,0.5,0.1042572070285374,-0.5,0.1042572070285374,Gpt4o
da-05-chemicalUsage,0,sc,0.5,0.09128709291752768,-0.3883372777375095,0.1155254432360951,Gpt4o
da-05-chemicalUsage,1,sc,0.5,0.09128709291752768,-0.3883372777375095,0.1155254432360951,Gpt4o
da-05-chemicalUsage,2,sc,0.53125,0.09648780147424509,-0.38194670193903896,0.11675074513319333,Gpt4o
da-05-chemicalUsage,3,sc,0.53125,0.09648780147424509,-0.3862117827969024,0.1159787155682687,Gpt4o
da-05-chemicalUsage,4,sc,0.5,0.09128709291752768,-0.3883372777375095,0.1155254432360951,Gpt4o
