instance,replicate_id,method,mean_rank,sem_rank,mean_loss,sem_loss,model
da-01-longTermCareInsurance,0,aid,0.6953125,0.07916395855229419,-0.29399685670062914,0.07725457153300243,Gpt4o
da-01-longTermCareInsurance,1,aid,0.5625,0.08324928557283298,-0.4285774691470319,0.08316192354200656,Gpt4o
da-01-longTermCareInsurance,2,aid,0.59375,0.08381497239022508,-0.39924071956904983,0.08389561820244514,Gpt4o
da-01-longTermCareInsurance,3,aid,0.609375,0.08167344681916258,-0.38559819500533665,0.08121237001787578,Gpt4o
da-01-longTermCareInsurance,4,aid,0.46875,0.08604053573939774,-0.5304821584009201,0.08605144781143294,Gpt4o
da-01-longTermCareInsurance,0,aid-sc,0.71875,0.0767520489376605,-0.2678731487357296,0.07599483229274272,Gpt4o
da-01-longTermCareInsurance,1,aid-sc,0.6875,0.07937507937511905,-0.2991231487357296,0.07881440352545722,Gpt4o
da-01-longTermCareInsurance,2,aid-sc,0.671875,0.08050801089673242,-0.3179039956019682,0.07978528360572631,Gpt4o
da-01-longTermCareInsurance,3,aid-sc,0.6484375,0.08314279081384336,-0.33673217272252753,0.08256437884540442,Gpt4o
da-01-longTermCareInsurance,4,aid-sc,0.5546875,0.08455169297703186,-0.43654497161517025,0.08451070099050668,Gpt4o
da-02-carryUmbrella,0,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
da-02-carryUmbrella,1,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
da-02-carryUmbrella,2,aid,0.6333333333333333,0.08948554539839962,-0.36666666666666664,0.08948554539839962,Gpt4o
da-02-carryUmbrella,3,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
da-02-carryUmbrella,4,aid,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
da-02-carryUmbrella,0,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
da-02-carryUmbrella,1,aid-sc,0.65625,0.08530513305661301,-0.34375,0.08530513305661301,Gpt4o
